24.000000 1016.000000 7205.000000 254.000000 316.000000 276.000000 6700.000000 1264.000000 6700.000000 816.000000 6700.000000 2701061.000000 23500.000000 
25.000000 1025.000000 7505.000000 259.000000 325.000000 287.000000 6900.000000 1275.000000 6900.000000 827.000000 6900.000000 2813374.000000 24400.000000 
26.000000 1034.000000 7805.000000 264.000000 334.000000 298.000000 7100.000000 1286.000000 7100.000000 838.000000 7100.000000 2925687.000000 25300.000000 
27.000000 1043.000000 8105.000000 269.000000 343.000000 309.000000 7300.000000 1297.000000 7300.000000 849.000000 7300.000000 3038000.000000 26200.000000 
28.000000 1052.000000 8405.000000 274.000000 352.000000 320.000000 7500.000000 1308.000000 7500.000000 860.000000 7500.000000 3150313.000000 27100.000000 
29.000000 1061.000000 8705.000000 279.000000 361.000000 331.000000 7700.000000 1319.000000 7700.000000 871.000000 7700.000000 3262626.000000 28000.000000 
30.000000 1070.000000 9005.000000 284.000000 370.000000 342.000000 7900.000000 1330.000000 7900.000000 882.000000 7900.000000 3374939.000000 28900.000000 
31.000000 1079.000000 9305.000000 289.000000 379.000000 353.000000 8100.000000 1341.000000 8100.000000 893.000000 8100.000000 3487252.000000 29800.000000 
32.000000 1088.000000 9605.000000 294.000000 388.000000 364.000000 8300.000000 1352.000000 8300.000000 904.000000 8300.000000 3599565.000000 30700.000000 
33.000000 1097.000000 9905.000000 299.000000 397.000000 375.000000 8500.000000 1363.000000 8500.000000 915.000000 8500.000000 3711878.000000 31600.000000 
34.000000 1106.000000 10205.000000 304.000000 406.000000 386.000000 8700.000000 1374.000000 8700.000000 926.000000 8700.000000 3824191.000000 32500.000000 
35.000000 1115.000000 10505.000000 309.000000 415.000000 397.000000 8900.000000 1385.000000 8900.000000 937.000000 8900.000000 3936504.000000 33400.000000 
36.000000 1124.000000 10805.000000 314.000000 424.000000 408.000000 9100.000000 1396.000000 9100.000000 948.000000 9100.000000 4048817.000000 34300.000000 
37.000000 1133.000000 11105.000000 319.000000 433.000000 419.000000 9300.000000 1407.000000 9300.000000 959.000000 9300.000000 4161130.000000 35200.000000 
38.000000 1142.000000 11405.000000 324.000000 442.000000 430.000000 9500.000000 1418.000000 9500.000000 970.000000 9500.000000 4273443.000000 36100.000000 
39.000000 1151.000000 11705.000000 329.000000 451.000000 441.000000 9700.000000 1429.000000 9700.000000 981.000000 9700.000000 4385756.000000 37000.000000 
40.000000 1160.000000 12005.000000 334.000000 460.000000 452.000000 9900.000000 1440.000000 9900.000000 992.000000 9900.000000 4498069.000000 37900.000000 
41.000000 1169.000000 12305.000000 339.000000 469.000000 463.000000 10100.000000 1451.000000 10100.000000 1003.000000 10100.000000 4610382.000000 38800.000000 
42.000000 1178.000000 12605.000000 344.000000 478.000000 474.000000 10300.000000 1462.000000 10300.000000 1014.000000 10300.000000 4722695.000000 39700.000000 
43.000000 1187.000000 12905.000000 349.000000 487.000000 485.000000 10500.000000 1473.000000 10500.000000 1025.000000 10500.000000 4835008.000000 40600.000000 
44.000000 1196.000000 13205.000000 354.000000 496.000000 496.000000 10700.000000 1484.000000 10700.000000 1036.000000 10700.000000 4947321.000000 41500.000000 
45.000000 1205.000000 13505.000000 359.000000 505.000000 507.000000 10900.000000 1495.000000 10900.000000 1047.000000 10900.000000 5059634.000000 42400.000000 
46.000000 1214.000000 13805.000000 364.000000 514.000000 518.000000 11100.000000 1506.000000 11100.000000 1058.000000 11100.000000 5171947.000000 43300.000000 
47.000000 1223.000000 14105.000000 369.000000 523.000000 529.000000 11300.000000 1517.000000 11300.000000 1069.000000 11300.000000 5284260.000000 44200.000000 
48.000000 1232.000000 14405.000000 374.000000 532.000000 540.000000 11500.000000 1528.000000 11500.000000 1080.000000 11500.000000 5396573.000000 45100.000000 
49.000000 1241.000000 14705.000000 379.000000 541.000000 551.000000 11700.000000 1539.000000 11700.000000 1091.000000 11700.000000 5508886.000000 46000.000000 
50.000000 1250.000000 15005.000000 384.000000 550.000000 562.000000 11900.000000 1550.000000 11900.000000 1102.000000 11900.000000 5621199.000000 46900.000000 
51.000000 1259.000000 15305.000000 389.000000 559.000000 573.000000 12100.000000 1561.000000 12100.000000 1113.000000 12100.000000 5733512.000000 47800.000000 
52.000000 1268.000000 15605.000000 394.000000 568.000000 584.000000 12300.000000 1572.000000 12300.000000 1124.000000 12300.000000 5845825.000000 48700.000000 
53.000000 1277.000000 15905.000000 399.000000 577.000000 595.000000 12500.000000 1583.000000 12500.000000 1135.000000 12500.000000 5958138.000000 49600.000000 
54.000000 1286.000000 16205.000000 404.000000 586.000000 606.000000 12700.000000 1594.000000 12700.000000 1146.000000 12700.000000 6070451.000000 50500.000000 
55.000000 1295.000000 16505.000000 409.000000 595.000000 617.000000 12900.000000 1605.000000 12900.000000 1157.000000 12900.000000 6182764.000000 51400.000000 
56.000000 1304.000000 16805.000000 414.000000 604.000000 628.000000 13100.000000 1616.000000 13100.000000 1168.000000 13100.000000 6295077.000000 52300.000000 
57.000000 1313.000000 17105.000000 419.000000 613.000000 639.000000 13300.000000 1627.000000 13300.000000 1179.000000 13300.000000 6407390.000000 53200.000000 
58.000000 1322.000000 17405.000000 424.000000 622.000000 650.000000 13500.000000 1638.000000 13500.000000 1190.000000 13500.000000 6519703.000000 54100.000000 
59.000000 1331.000000 17705.000000 429.000000 631.000000 661.000000 13700.000000 1649.000000 13700.000000 1201.000000 13700.000000 6632016.000000 55000.000000 
60.000000 1340.000000 18005.000000 434.000000 640.000000 672.000000 13900.000000 1660.000000 13900.000000 1212.000000 13900.000000 6744329.000000 55900.000000 
61.000000 1349.000000 18305.000000 439.000000 649.000000 683.000000 14100.000000 1671.000000 14100.000000 1223.000000 14100.000000 6856642.000000 56800.000000 
62.000000 1358.000000 18605.000000 444.000000 658.000000 694.000000 14300.000000 1682.000000 14300.000000 1234.000000 14300.000000 6968955.000000 57700.000000 
63.000000 1367.000000 18905.000000 449.000000 667.000000 705.000000 14500.000000 1693.000000 14500.000000 1245.000000 14500.000000 7081268.000000 58600.000000 
64.000000 1376.000000 19205.000000 454.000000 676.000000 716.000000 14700.000000 1704.000000 14700.000000 1256.000000 14700.000000 7193581.000000 59500.000000 
65.000000 1385.000000 19505.000000 459.000000 685.000000 727.000000 14900.000000 1715.000000 14900.000000 1267.000000 14900.000000 7305894.000000 60400.000000 
66.000000 1394.000000 19805.000000 464.000000 694.000000 738.000000 15100.000000 1726.000000 15100.000000 1278.000000 15100.000000 7418207.000000 61300.000000 
67.000000 1403.000000 20105.000000 469.000000 703.000000 749.000000 15300.000000 1737.000000 15300.000000 1289.000000 15300.000000 7530520.000000 62200.000000 
68.000000 1412.000000 20405.000000 474.000000 712.000000 760.000000 15500.000000 1748.000000 15500.000000 1300.000000 15500.000000 7642833.000000 63100.000000 
69.000000 1421.000000 20705.000000 479.000000 721.000000 771.000000 15700.000000 1759.000000 15700.000000 1311.000000 15700.000000 7755146.000000 64000.000000 
70.000000 1430.000000 21005.000000 484.000000 730.000000 782.000000 15900.000000 1770.000000 15900.000000 1322.000000 15900.000000 7867459.000000 64900.000000 
71.000000 1439.000000 21305.000000 489.000000 739.000000 793.000000 16100.000000 1781.000000 16100.000000 1333.000000 16100.000000 7979772.000000 65800.000000 
72.000000 1448.000000 21605.000000 494.000000 748.000000 804.000000 16300.000000 1792.000000 16300.000000 1344.000000 16300.000000 8092085.000000 66700.000000 
73.000000 1457.000000 21905.000000 499.000000 757.000000 815.000000 16500.000000 1803.000000 16500.000000 1355.000000 16500.000000 8204398.000000 67600.000000 
74.000000 1466.000000 22205.000000 504.000000 766.000000 826.000000 16700.000000 1814.000000 16700.000000 1366.000000 16700.000000 8316711.000000 68500.000000 
75.000000 1475.000000 22505.000000 509.000000 775.000000 837.000000 16900.000000 1825.000000 16900.000000 1377.000000 16900.000000 8429024.000000 69400.000000 
76.000000 1484.000000 22805.000000 514.000000 784.000000 848.000000 17100.000000 1836.000000 17100.000000 1388.000000 17100.000000 8541337.000000 70300.000000 
77.000000 1493.000000 23105.000000 519.000000 793.000000 859.000000 17300.000000 1847.000000 17300.000000 1399.000000 17300.000000 8653650.000000 71200.000000 
78.000000 1502.000000 23405.000000 524.000000 802.000000 870.000000 17500.000000 1858.000000 17500.000000 1410.000000 17500.000000 8765963.000000 72100.000000 
79.000000 1511.000000 23705.000000 529.000000 811.000000 881.000000 17700.000000 1869.000000 17700.000000 1421.000000 17700.000000 8878276.000000 73000.000000 
80.000000 1520.000000 24005.000000 534.000000 820.000000 892.000000 17900.000000 1880.000000 17900.000000 1432.000000 17900.000000 8990589.000000 73900.000000 
81.000000 1529.000000 24305.000000 539.000000 829.000000 903.000000 18100.000000 1891.000000 18100.000000 1443.000000 18100.000000 9102902.000000 74800.000000 
82.000000 1538.000000 24605.000000 544.000000 838.000000 914.000000 18300.000000 1902.000000 18300.000000 1454.000000 18300.000000 9215215.000000 75700.000000 
83.000000 1547.000000 24905.000000 549.000000 847.000000 925.000000 18500.000000 1913.000000 18500.000000 1465.000000 18500.000000 9327528.000000 76600.000000 
84.000000 1556.000000 25205.000000 554.000000 856.000000 936.000000 18700.000000 1924.000000 18700.000000 1476.000000 18700.000000 9439841.000000 77500.000000 
85.000000 1565.000000 25505.000000 559.000000 865.000000 947.000000 18900.000000 1935.000000 18900.000000 1487.000000 18900.000000 9552154.000000 78400.000000 
86.000000 1574.000000 25805.000000 564.000000 874.000000 958.000000 19100.000000 1946.000000 19100.000000 1498.000000 19100.000000 9664467.000000 79300.000000 
87.000000 1583.000000 26105.000000 569.000000 883.000000 969.000000 19300.000000 1957.000000 19300.000000 1509.000000 19300.000000 9776780.000000 80200.000000 
88.000000 1592.000000 26405.000000 574.000000 892.000000 980.000000 19500.000000 1968.000000 19500.000000 1520.000000 19500.000000 9889093.000000 81100.000000 
89.000000 1601.000000 26705.000000 579.000000 901.000000 991.000000 19700.000000 1979.000000 19700.000000 1531.000000 19700.000000 10001406.000000 82000.000000 
90.000000 1610.000000 27005.000000 584.000000 910.000000 1002.000000 19900.000000 1990.000000 19900.000000 1542.000000 19900.000000 10113719.000000 82900.000000 
91.000000 1619.000000 27305.000000 589.000000 919.000000 1013.000000 20100.000000 2001.000000 20100.000000 1553.000000 20100.000000 10226032.000000 83800.000000 
92.000000 1628.000000 27605.000000 594.000000 928.000000 1024.000000 20300.000000 2012.000000 20300.000000 1564.000000 20300.000000 10338345.000000 84700.000000 
93.000000 1637.000000 27905.000000 599.000000 937.000000 1035.000000 20500.000000 2023.000000 20500.000000 1575.000000 20500.000000 10450658.000000 85600.000000 
94.000000 1646.000000 28205.000000 604.000000 946.000000 1046.000000 20700.000000 2034.000000 20700.000000 1586.000000 20700.000000 10562971.000000 86500.000000 
95.000000 1655.000000 28505.000000 609.000000 955.000000 1057.000000 20900.000000 2045.000000 20900.000000 1597.000000 20900.000000 10675284.000000 87400.000000 
96.000000 1664.000000 28805.000000 614.000000 964.000000 1068.000000 21100.000000 2056.000000 21100.000000 1608.000000 21100.000000 10787597.000000 88300.000000 
97.000000 1673.000000 29105.000000 619.000000 973.000000 1079.000000 21300.000000 2067.000000 21300.000000 1619.000000 21300.000000 10899910.000000 89200.000000 
98.000000 1682.000000 29405.000000 624.000000 982.000000 1090.000000 21500.000000 2078.000000 21500.000000 1630.000000 21500.000000 11012223.000000 90100.000000 
99.000000 1691.000000 29705.000000 629.000000 991.000000 1101.000000 21700.000000 2089.000000 21700.000000 1641.000000 21700.000000 11124536.000000 91000.000000 
